ORIGIN,GAID,EQLO,EQLA,EQDEP,OMAG,MAGTYPE,MW,MWSRC,STA,STLO,STLA,REPI,SAMPLING_RATE,MSEEDFILE
1998-09-27T22:32:08.000000Z,ga1998tbndxs,144.779,-38.357,0,3.8,MLa,3.51,Allen (2025),FSH,145.9996,-38.7565,121.4,100,ea_data/1998-09-27T22.32.MEL.FSH.mseed
1998-09-27T22:32:08.000000Z,ga1998tbndxs,144.779,-38.357,0,3.8,MLa,3.51,Allen (2025),JEN,146.41976,-38.35069,147,100,ea_data/1998-09-27T22.32.MEL.JEN.mseed
1998-09-27T22:32:08.000000Z,ga1998tbndxs,144.779,-38.357,0,3.8,MLa,3.51,Allen (2025),MIC,146.359389,-37.903344,148.3,100,ea_data/1998-09-27T22.32.MEL.MIC.mseed
1998-09-27T22:32:08.000000Z,ga1998tbndxs,144.779,-38.357,0,3.8,MLa,3.51,Allen (2025),TOM,146.34969,-37.80853,151,100,ea_data/1998-09-27T22.32.MEL.TOM.mseed
1998-09-27T22:32:08.000000Z,ga1998tbndxs,144.779,-38.357,0,3.8,MLa,3.51,Allen (2025),PAT,146.455572,-37.857253,157.9,100,ea_data/1998-09-27T22.32.MEL.PAT.mseed
1998-09-27T22:32:08.000000Z,ga1998tbndxs,144.779,-38.357,0,3.8,MLa,3.51,Allen (2025),ABE,146.389012,-37.719352,158,100,ea_data/1998-09-27T22.32.MEL.ABE.mseed
1998-09-27T22:32:08.000000Z,ga1998tbndxs,144.779,-38.357,0,3.8,MLa,3.51,Allen (2025),CRN,143.972,-36.991,159.4,100,ea_data/1998-09-27T22.32.MEL.CRN.mseed
1998-09-27T22:32:08.000000Z,ga1998tbndxs,144.779,-38.357,0,3.8,MLa,3.51,Allen (2025),HEX,142.778,-37.928,176.8,100,ea_data/1998-09-27T22.32.MEL.HEX.mseed
1998-09-27T22:32:08.000000Z,ga1998tbndxs,144.779,-38.357,0,3.8,MLa,3.51,Allen (2025),CNB,149.3633,-35.315,528.2,40,ea_data/1998-09-27T22.30.AU.CNB.mseed
1998-09-27T22:32:08.000000Z,ga1998tbndxs,144.779,-38.357,0,3.8,MLa,3.51,Allen (2025),YOU,148.381668,-34.278336,552.3,40,ea_data/1998-09-27T22.31.AU.YOU.mseed
1998-09-27T22:32:08.000000Z,ga1998tbndxs,144.779,-38.357,0,3.8,MLa,3.51,Allen (2025),CMSA,145.6903,-31.539,753.9,40,ea_data/1998-09-27T22.30.AU.CMSA.mseed
1998-09-27T22:32:08.000000Z,ga1998tbndxs,144.779,-38.357,0,3.8,MLa,3.51,Allen (2025),MGCD,151.1075,-33.2076,805.6,20,ea_data/1998-09-27T22.30.AU.MGCD.mseed
1998-10-16T13:46:14.000000Z,ga1998ujsnlu,147.385,-34.669,16,3.9,MLa,3.6,Allen (2025),BJE,148.646,-34.9505,111,100,ea_data/1998-10-16T13.46.MEL.BJE.mseed
1998-10-16T13:46:14.000000Z,ga1998ujsnlu,147.385,-34.669,16,3.9,MLa,3.6,Allen (2025),IVS,147.06814,-36.13379,157.4,100,ea_data/1998-10-16T13.46.MEL.IVS.mseed
1998-10-16T13:46:14.000000Z,ga1998ujsnlu,147.385,-34.669,16,3.9,MLa,3.6,Allen (2025),NAR,147.84481,-36.43023,189.6,100,ea_data/1998-10-16T13.46.MEL.NAR.mseed
1998-10-16T13:46:14.000000Z,ga1998ujsnlu,147.385,-34.669,16,3.9,MLa,3.6,Allen (2025),DTM,147.4686,-36.52931,197.3,100,ea_data/1998-10-16T13.46.MEL.DTM.mseed
1998-10-16T13:46:14.000000Z,ga1998ujsnlu,147.385,-34.669,16,3.9,MLa,3.6,Allen (2025),DDC,147.52411,-36.56085,200.9,100,ea_data/1998-10-16T13.46.MEL.DDC.mseed
1998-10-16T13:46:14.000000Z,ga1998ujsnlu,147.385,-34.669,16,3.9,MLa,3.6,Allen (2025),TOO,145.49,-37.5717,359.5,20,ea_data/1998-10-16T13.44.AU.TOO.mseed
1998-10-16T13:46:14.000000Z,ga1998ujsnlu,147.385,-34.669,16,3.9,MLa,3.6,Allen (2025),MGCD,151.1075,-33.2076,378.3,20,ea_data/1998-10-16T13.44.AU.MGCD.mseed
1998-10-16T13:46:14.000000Z,ga1998ujsnlu,147.385,-34.669,16,3.9,MLa,3.6,Allen (2025),CMSA,145.6903,-31.539,392.5,40,ea_data/1998-10-16T13.44.AU.CMSA.mseed
1998-10-16T13:46:14.000000Z,ga1998ujsnlu,147.385,-34.669,16,3.9,MLa,3.6,Allen (2025),TYR,146.435,-38.108,391.4,100,1998-10-16T13.47.MEL.TYR.mseed
1998-10-16T13:46:14.000000Z,ga1998ujsnlu,147.385,-34.669,16,3.9,MLa,3.6,Allen (2025),ARMA,151.628,-30.4198,619.6,20,ea_data/1998-10-16T13.44.AU.ARMA.mseed
1998-10-16T13:46:14.000000Z,ga1998ujsnlu,147.385,-34.669,16,3.9,MLa,3.6,Allen (2025),STKA,141.5952,-31.8769,631.9,20,ea_data/1998-10-16T13.44.AU.STKA.mseed
1998-10-16T13:46:14.000000Z,ga1998ujsnlu,147.385,-34.669,16,3.9,MLa,3.6,Allen (2025),RMQ,148.755,-26.489,924.3,40,ea_data/1998-10-16T13.44.AU.RMQ.mseed
1998-11-02T02:26:18.000000Z,ga1998vobinb,113.53,-19.538,10,4.6,mb,4.26,2023mb2MW,GIRL,114.234,-22.643,351.6,40,1998-11-02T02.22.AU.GIRL.mseed
1998-11-02T02:26:18.000000Z,ga1998vobinb,113.53,-19.538,10,4.6,mb,4.26,2023mb2MW,MEEK,118.614,-26.638,942.9,40,1998-11-02T02.22.AU.MEEK.mseed
1998-11-02T02:26:18.000000Z,ga1998vobinb,113.53,-19.538,10,4.6,mb,4.26,2023mb2MW,FITZ,125.639,-18.102,1286,20,1998-11-02T02.22.AU.FITZ.mseed
1998-11-02T02:26:18.000000Z,ga1998vobinb,113.53,-19.538,10,4.6,mb,4.26,2023mb2MW,FORT,128.059,-30.799,1920.4,40,1998-11-02T02.22.AU.FORT.mseed
1998-11-02T02:26:18.000000Z,ga1998vobinb,113.53,-19.538,10,4.6,mb,4.26,2023mb2MW,KAKA,132.44,-12.711,2157.1,40,1998-11-02T02.22.AU.KAKA.mseed
1998-11-02T17:09:38.000000Z,ga1998vpepry,151.146,-22.808,0,4.7,mb,4.57,Allen (2025),RMQ,148.755,-26.489,474.1,40,ea_data/1998-11-02T17.07.AU.RMQ.mseed
1998-11-02T17:09:38.000000Z,ga1998vpepry,151.146,-22.808,0,4.7,mb,4.57,Allen (2025),CTA,146.255,-20.0883,589.6,20,ea_data/1998-11-02T17.07.AU.CTA.mseed
1998-11-02T17:09:38.000000Z,ga1998vpepry,151.146,-22.808,0,4.7,mb,4.57,Allen (2025),ARMA,151.628,-30.4198,844.7,20,ea_data/1998-11-02T17.07.AU.ARMA.mseed
1998-11-02T17:09:38.000000Z,ga1998vpepry,151.146,-22.808,0,4.7,mb,4.57,Allen (2025),CMSA,145.6903,-31.539,1107.8,40,ea_data/1998-11-02T17.07.AU.CMSA.mseed
1998-11-02T17:09:38.000000Z,ga1998vpepry,151.146,-22.808,0,4.7,mb,4.57,Allen (2025),MGCD,151.1075,-33.2076,1152.5,20,ea_data/1998-11-02T17.07.AU.MGCD.mseed
1998-11-02T17:09:38.000000Z,ga1998vpepry,151.146,-22.808,0,4.7,mb,4.57,Allen (2025),QIS,139.6052,-20.5577,1219.7,20,ea_data/1998-11-02T17.07.AU.QIS.mseed
1998-11-12T19:19:33.000000Z,ga1998whseln,121.83,-13.05,6,4.5,ML,4.4,2018ML2MW,FITZ,125.639,-18.102,692.3,20,1998-11-12T19.15.AU.FITZ.mseed
1998-11-12T19:19:33.000000Z,ga1998whseln,121.83,-13.05,6,4.5,ML,4.4,2018ML2MW,KAKA,132.44,-12.711,1152.1,40,1998-11-12T19.15.AU.KAKA.mseed
1998-11-12T19:19:33.000000Z,ga1998whseln,121.83,-13.05,6,4.5,ML,4.4,2018ML2MW,GIRL,114.234,-22.643,1331.8,40,1998-11-12T19.15.AU.GIRL.mseed
1998-11-12T19:19:33.000000Z,ga1998whseln,121.83,-13.05,6,4.5,ML,4.4,2018ML2MW,MEEK,118.614,-26.638,1541.3,40,1998-11-12T19.15.AU.MEEK.mseed
1998-11-12T19:19:33.000000Z,ga1998whseln,121.83,-13.05,6,4.5,ML,4.4,2018ML2MW,QIS,139.605,-20.558,2066.8,20,1998-11-12T19.15.AU.QIS.mseed
1998-11-12T19:19:33.000000Z,ga1998whseln,121.83,-13.05,6,4.5,ML,4.4,2018ML2MW,FORT,128.059,-30.799,2066.9,40,1998-11-12T19.15.AU.FORT.mseed
1999-01-13T09:40:00.000000Z,ga1999awtyjj,146.374,-38.161,0,3.5,Mwt,3.6,Allen (2025),TYR,146.4354,-38.1083,10.5,100,ea_data/1999-01-13T09.40.MEL.TYR.mseed
1999-01-13T09:40:00.000000Z,ga1999awtyjj,146.374,-38.161,0,3.5,Mwt,3.6,Allen (2025),MIC,146.359389,-37.903344,21.8,100,ea_data/1999-01-13T09.40.MEL.MIC.mseed
1999-01-13T09:40:00.000000Z,ga1999awtyjj,146.374,-38.161,0,3.5,Mwt,3.6,Allen (2025),MTL,146.5642,-38.4015,40.1,100,ea_data/1999-01-13T09.40.MEL.MTL.mseed
1999-01-13T09:40:00.000000Z,ga1999awtyjj,146.374,-38.161,0,3.5,Mwt,3.6,Allen (2025),PAT,146.455572,-37.857253,29.3,100,ea_data/1999-01-13T09.40.MEL.PAT.mseed
1999-01-13T09:40:00.000000Z,ga1999awtyjj,146.374,-38.161,0,3.5,Mwt,3.6,Allen (2025),TOM,146.34969,-37.80853,32.1,100,ea_data/1999-01-13T09.40.MEL.TOM.mseed
1999-01-13T09:40:00.000000Z,ga1999awtyjj,146.374,-38.161,0,3.5,Mwt,3.6,Allen (2025),CDN,145.42518,-37.94616,80.1,100,ea_data/1999-01-13T09.40.MEL.CDN.mseed
1999-01-13T09:40:00.000000Z,ga1999awtyjj,146.374,-38.161,0,3.5,Mwt,3.6,Allen (2025),ROY,145.28854,-37.63986,103.7,100,ea_data/1999-01-13T09.40.MEL.ROY.mseed
1999-01-13T09:40:00.000000Z,ga1999awtyjj,146.374,-38.161,0,3.5,Mwt,3.6,Allen (2025),DVB,145.0977,-38.2874,108.9,100,ea_data/1999-01-13T09.40.MEL.DVB.mseed
1999-01-13T09:40:00.000000Z,ga1999awtyjj,146.374,-38.161,0,3.5,Mwt,3.6,Allen (2025),GVL,144.899,-37.6214,135.5,100,ea_data/1999-01-13T09.40.MEL.GVL.mseed
1999-01-13T09:40:00.000000Z,ga1999awtyjj,146.374,-38.161,0,3.5,Mwt,3.6,Allen (2025),TAT,146.1061,-36.7747,147.9,100,ea_data/1999-01-13T09.40.MEL.TAT.mseed
1999-01-13T09:40:00.000000Z,ga1999awtyjj,146.374,-38.161,0,3.5,Mwt,3.6,Allen (2025),GLB,144.2498,-38.0515,181.5,100,ea_data/1999-01-13T09.40.MEL.GLB.mseed
1999-03-08T16:08:53.000000Z,ga1999eskazw,125.7258,-13.044,325.7,5.6,ML,5.39,2018ML2MW,KAKA,132.44,-12.711,799,40,1999-03-08T16.04.AU.KAKA.mseed
1999-03-08T16:08:53.000000Z,ga1999eskazw,125.7258,-13.044,325.7,5.6,ML,5.39,2018ML2MW,QIS,139.605,-20.558,1726.7,20,1999-03-08T16.04.AU.QIS.mseed
1999-03-09T23:43:05.000000Z,ga1999euuvha,128.7734,-10.8895,33,5.6,mb,5.32,2023mb2MW,KAKA,132.44,-12.711,448.7,40,1999-03-09T23.39.AU.KAKA.mseed
1999-03-09T23:43:05.000000Z,ga1999euuvha,128.7734,-10.8895,33,5.6,mb,5.32,2023mb2MW,FITZ,125.639,-18.102,867.1,20,1999-03-09T23.39.AU.FITZ.mseed
1999-03-09T23:43:05.000000Z,ga1999euuvha,128.7734,-10.8895,33,5.6,mb,5.32,2023mb2MW,QIS,139.605,-20.558,1577.7,20,1999-03-09T23.39.AU.QIS.mseed
1999-03-14T00:13:31.000000Z,ga1999fcetak,147.077,-34.001,2,3.9,mwt,4.1,Allen (2025),EUG,148.3418,-33.4182,134.9,100,ea_data/1999-03-14T00.13.MEL.EUG.mseed
1999-03-14T00:13:31.000000Z,ga1999fcetak,147.077,-34.001,2,3.9,mwt,4.1,Allen (2025),BJE,148.646,-34.9505,178.5,100,ea_data/1999-03-14T00.13.MEL.BJE.mseed
1999-03-14T00:13:31.000000Z,ga1999fcetak,147.077,-34.001,2,3.9,mwt,4.1,Allen (2025),DRA,147.37543,-35.96543,218.8,100,ea_data/1999-03-14T00.14.MEL.DRA.mseed
1999-03-14T00:13:31.000000Z,ga1999fcetak,147.077,-34.001,2,3.9,mwt,4.1,Allen (2025),IVS,147.06814,-36.13379,235.7,100,ea_data/1999-03-14T00.14.MEL.IVS.mseed
1999-03-14T00:13:31.000000Z,ga1999fcetak,147.077,-34.001,2,3.9,mwt,4.1,Allen (2025),QA01,149.409,-35.765,289.4,25,sd_data/1999-03-14T00.11.7F.QA01.mseed
1999-03-14T00:13:31.000000Z,ga1999fcetak,147.077,-34.001,2,3.9,mwt,4.1,Allen (2025),TAL,150.38091,-34.77094,316,100,ea_data/1999-03-14T00.14.MEL.TAL.mseed
1999-03-14T00:13:31.000000Z,ga1999fcetak,147.077,-34.001,2,3.9,mwt,4.1,Allen (2025),ABE,146.389,-37.719,417.2,100,sd_data/1999-03-14T00.15.MEL.ABE.mseed
1999-03-14T00:13:31.000000Z,ga1999fcetak,147.077,-34.001,2,3.9,mwt,4.1,Allen (2025),PAT,146.456,-37.857,431.5,100,sd_data/1999-03-14T00.15.MEL.PAT.mseed
1999-03-14T00:13:31.000000Z,ga1999fcetak,147.077,-34.001,2,3.9,mwt,4.1,Allen (2025),ROY,145.289,-37.64,434.9,100,sd_data/1999-03-14T00.15.MEL.ROY.mseed
1999-03-17T01:58:10.000000Z,ga1999fhvjvs,150.77,-34.234,8,4.3,mwt,4.73,Allen (2025),CTB,150.81072,-34.26481,5.9,100,ea_data/1999-03-17T01.58.MEL.CTB.mseed
1999-03-17T01:58:10.000000Z,ga1999fhvjvs,150.77,-34.234,8,4.3,mwt,4.73,Allen (2025),CPX,150.62474,-34.47647,27.3,100,ea_data/1999-03-17T01.58.MEL.CPX.mseed
1999-03-17T01:58:10.000000Z,ga1999fhvjvs,150.77,-34.234,8,4.3,mwt,4.73,Allen (2025),NAT,150.42669,-34.20607,30.1,100,ea_data/1999-03-17T01.58.MEL.NAT.mseed
1999-03-17T01:58:10.000000Z,ga1999fhvjvs,150.77,-34.234,8,4.3,mwt,4.73,Allen (2025),WGB,150.57505,-33.86605,45.8,100,ea_data/1999-03-17T01.58.MEL.WGB.mseed
1999-03-17T01:58:10.000000Z,ga1999fhvjvs,150.77,-34.234,8,4.3,mwt,4.73,Allen (2025),PHD,150.969,-33.847,49.4,100,ea_data/1999-03-17T01.58.MEL.PHD.mseed
1999-03-17T01:58:10.000000Z,ga1999fhvjvs,150.77,-34.234,8,4.3,mwt,4.73,Allen (2025),KTL,150.40426,-33.8621,53.7,100,ea_data/1999-03-17T01.58.MEL.KTL.mseed
1999-03-17T01:58:10.000000Z,ga1999fhvjvs,150.77,-34.234,8,4.3,mwt,4.73,Allen (2025),TAL,150.38091,-34.77094,66.6,100,ea_data/1999-03-17T01.58.MEL.TAL.mseed
1999-03-17T01:58:10.000000Z,ga1999fhvjvs,150.77,-34.234,8,4.3,mwt,4.73,Allen (2025),KAN,150.0668,-33.9966,69,100,ea_data/1999-03-17T01.58.MEL.KAN.mseed
1999-03-17T01:58:10.000000Z,ga1999fhvjvs,150.77,-34.234,8,4.3,mwt,4.73,Allen (2025),CAN,148.998,-35.32,202.2,1,sd_data/1999-03-17T01.54.G.CAN.mseed
1999-03-17T01:58:10.000000Z,ga1999fhvjvs,150.77,-34.234,8,4.3,mwt,4.73,Allen (2025),BJE,148.646,-34.9505,207.8,100,ea_data/1999-03-17T01.58.MEL.BJE.mseed
1999-03-17T01:58:10.000000Z,ga1999fhvjvs,150.77,-34.234,8,4.3,mwt,4.73,Allen (2025),QA01,149.409,-35.765,210.6,25,sd_data/1999-03-17T01.56.7F.QA01.mseed
1999-03-17T01:58:10.000000Z,ga1999fhvjvs,150.77,-34.234,8,4.3,mwt,4.73,Allen (2025),YNG,148.3963,-34.298,216.6,40,ea_data/1999-03-17T01.56.AU.YNG.mseed
1999-03-17T01:58:10.000000Z,ga1999fhvjvs,150.77,-34.234,8,4.3,mwt,4.73,Allen (2025),LOS,151.4556,-32.3304,223.2,100,ea_data/1999-03-17T01.58.MEL.LOS.mseed
1999-03-17T01:58:10.000000Z,ga1999fhvjvs,150.77,-34.234,8,4.3,mwt,4.73,Allen (2025),DRA,147.375,-35.965,364.3,100,sd_data/1999-03-17T01.59.MEL.DRA.mseed
1999-03-17T01:58:10.000000Z,ga1999fhvjvs,150.77,-34.234,8,4.3,mwt,4.73,Allen (2025),ARMA,151.628,-30.4198,433.1,20,ea_data/1999-03-17T01.56.AU.ARMA.mseed
1999-03-17T01:58:10.000000Z,ga1999fhvjvs,150.77,-34.234,8,4.3,mwt,4.73,Allen (2025),CMSA,145.6903,-31.539,560.7,40,ea_data/1999-03-17T01.54.AU.CMSA.mseed
1999-03-17T01:58:10.000000Z,ga1999fhvjvs,150.77,-34.234,8,4.3,mwt,4.73,Allen (2025),TOO,145.49,-37.5717,600.5,20,ea_data/1999-03-17T01.54.AU.TOO.mseed
1999-03-17T01:58:10.000000Z,ga1999fhvjvs,150.77,-34.234,8,4.3,mwt,4.73,Allen (2025),ROY,145.289,-37.64,622.3,100,sd_data/1999-03-17T02.00.MEL.ROY.mseed
1999-03-17T01:58:10.000000Z,ga1999fhvjvs,150.77,-34.234,8,4.3,mwt,4.73,Allen (2025),CRN,143.972,-36.991,687.5,100,sd_data/1999-03-17T02.00.MEL.CRN.mseed
1999-03-17T01:58:10.000000Z,ga1999fhvjvs,150.77,-34.234,8,4.3,mwt,4.73,Allen (2025),RMQ,148.755,-26.489,881.7,40,ea_data/1999-03-17T01.56.AU.RMQ.mseed
1999-03-17T01:58:10.000000Z,ga1999fhvjvs,150.77,-34.234,8,4.3,mwt,4.73,Allen (2025),STKA,141.5952,-31.8769,894,20,ea_data/1999-03-17T01.56.AU.STKA.mseed
1999-04-15T04:55:52.000000Z,ga1999hjhimq,134.044,-19.791,6,5.1,ML,4.84,Allen (2025),QIS,139.605,-20.558,587.5,20,sd_data/1999-04-15T04.51.AU.QIS.mseed
1999-04-15T04:55:52.000000Z,ga1999hjhimq,134.044,-19.791,6,5.1,ML,4.84,Allen (2025),KAKA,132.44,-12.711,802,40,sd_data/1999-04-15T04.51.AU.KAKA.mseed
1999-04-15T04:55:52.000000Z,ga1999hjhimq,134.044,-19.791,6,5.1,ML,4.84,Allen (2025),FITZ,125.639,-18.102,904.7,20,sd_data/1999-04-15T04.51.AU.FITZ.mseed
1999-04-15T04:55:52.000000Z,ga1999hjhimq,134.044,-19.791,6,5.1,ML,4.84,Allen (2025),CTAO,146.255,-20.088,1278.4,20,sd_data/1999-04-15T04.51.IU.CTAO.mseed
1999-04-15T04:55:52.000000Z,ga1999hjhimq,134.044,-19.791,6,5.1,ML,4.84,Allen (2025),CTA,146.255,-20.088,1278.5,20,sd_data/1999-04-15T04.51.AU.CTA.mseed
1999-04-15T04:55:52.000000Z,ga1999hjhimq,134.044,-19.791,6,5.1,ML,4.84,Allen (2025),FORT,128.059,-30.799,1359.6,40,sd_data/1999-04-15T04.51.AU.FORT.mseed
1999-04-15T04:55:52.000000Z,ga1999hjhimq,134.044,-19.791,6,5.1,ML,4.84,Allen (2025),BBOO,136.056,-32.81,1456.3,40,sd_data/1999-04-15T04.51.AU.BBOO.mseed
1999-04-15T04:55:52.000000Z,ga1999hjhimq,134.044,-19.791,6,5.1,ML,4.84,Allen (2025),STKA,141.595,-31.877,1537,20,sd_data/1999-04-15T04.51.AU.STKA.mseed
1999-04-15T04:55:52.000000Z,ga1999hjhimq,134.044,-19.791,6,5.1,ML,4.84,Allen (2025),RMQ,148.755,-26.489,1677.6,40,sd_data/1999-04-15T04.51.AU.RMQ.mseed
1999-04-15T04:55:52.000000Z,ga1999hjhimq,134.044,-19.791,6,5.1,ML,4.84,Allen (2025),CMSA,145.69,-31.539,1747,40,sd_data/1999-04-15T04.51.AU.CMSA.mseed
1999-04-15T04:55:52.000000Z,ga1999hjhimq,134.044,-19.791,6,5.1,ML,4.84,Allen (2025),MEEK,118.614,-26.638,1750,40,sd_data/1999-04-15T04.51.AU.MEEK.mseed
1999-04-15T04:55:52.000000Z,ga1999hjhimq,134.044,-19.791,6,5.1,ML,4.84,Allen (2025),KLG,121.458,-30.783,1755,20,sd_data/1999-04-15T04.51.AU.KLG.mseed
1999-04-15T04:55:52.000000Z,ga1999hjhimq,134.044,-19.791,6,5.1,ML,4.84,Allen (2025),YNG,148.396,-34.298,2142.5,40,sd_data/1999-04-15T04.51.AU.YNG.mseed
1999-05-10T10:02:25.000000Z,ga1999jdoqqx,134.017,-19.754,14,4.6,ML,4.49,2018ML2MW,QIS,139.605,-20.558,591.1,20,sd_data/1999-05-10T09.58.AU.QIS.mseed
1999-05-10T10:02:25.000000Z,ga1999jdoqqx,134.017,-19.754,14,4.6,ML,4.49,2018ML2MW,KAKA,132.44,-12.711,797.5,40,sd_data/1999-05-10T09.58.AU.KAKA.mseed
1999-05-10T10:02:25.000000Z,ga1999jdoqqx,134.017,-19.754,14,4.6,ML,4.49,2018ML2MW,FITZ,125.639,-18.102,901.2,20,sd_data/1999-05-10T09.58.AU.FITZ.mseed
1999-05-10T10:02:25.000000Z,ga1999jdoqqx,134.017,-19.754,14,4.6,ML,4.49,2018ML2MW,CTA,146.255,-20.088,1281.6,20,sd_data/1999-05-10T09.58.AU.CTA.mseed
1999-05-10T10:02:25.000000Z,ga1999jdoqqx,134.017,-19.754,14,4.6,ML,4.49,2018ML2MW,CTAO,146.255,-20.088,1281.6,20,sd_data/1999-05-10T09.58.IU.CTAO.mseed
1999-05-10T10:02:25.000000Z,ga1999jdoqqx,134.017,-19.754,14,4.6,ML,4.49,2018ML2MW,FORT,128.059,-30.799,1362.2,40,sd_data/1999-05-10T09.58.AU.FORT.mseed
1999-05-10T10:02:25.000000Z,ga1999jdoqqx,134.017,-19.754,14,4.6,ML,4.49,2018ML2MW,STKA,141.595,-31.877,1542,20,sd_data/1999-05-10T09.58.AU.STKA.mseed
1999-05-10T10:02:25.000000Z,ga1999jdoqqx,134.017,-19.754,14,4.6,ML,4.49,2018ML2MW,RMQ,148.755,-26.489,1682.1,40,sd_data/1999-05-10T09.58.AU.RMQ.mseed
1999-05-10T10:02:25.000000Z,ga1999jdoqqx,134.017,-19.754,14,4.6,ML,4.49,2018ML2MW,MEEK,118.614,-26.638,1749.6,40,sd_data/1999-05-10T09.58.AU.MEEK.mseed
1999-08-18T11:01:55.000000Z,ga1999qfffyg,138.464,-33.274,19.5,4.3,MLa,4.39,Allen (2025),NAP,138.145,-33.184,31.4,100,ea_data/1999-08-18T11.01.MEL.NAP.mseed
1999-08-18T11:01:55.000000Z,ga1999qfffyg,138.464,-33.274,19.5,4.3,MLa,4.39,Allen (2025),SDN,139.3374,-34.5093,159.1,100,ea_data/1999-08-18T11.02.MEL.SDN.mseed
1999-08-18T11:01:55.000000Z,ga1999qfffyg,138.464,-33.274,19.5,4.3,MLa,4.39,Allen (2025),BBOO,136.0564,-32.8097,230.7,40,ea_data/1999-08-18T10.59.AU.BBOO.mseed
1999-08-18T11:01:55.000000Z,ga1999qfffyg,138.464,-33.274,19.5,4.3,MLa,4.39,Allen (2025),PDA,137.2389,-35.8059,302.5,100,ea_data/1999-08-18T11.02.MEL.PDA.mseed
1999-08-18T11:01:55.000000Z,ga1999qfffyg,138.464,-33.274,19.5,4.3,MLa,4.39,Allen (2025),CMSA,145.6903,-31.539,706.3,40,ea_data/1999-08-18T10.59.AU.CMSA.mseed
1999-08-18T11:01:55.000000Z,ga1999qfffyg,138.464,-33.274,19.5,4.3,MLa,4.39,Allen (2025),TOO,145.49,-37.5717,796.1,20,ea_data/1999-08-18T10.59.AU.TOO.mseed
1999-08-18T11:01:55.000000Z,ga1999qfffyg,138.464,-33.274,19.5,4.3,MLa,4.39,Allen (2025),YNG,148.3963,-34.298,926.5,40,ea_data/1999-08-18T10.59.AU.YNG.mseed
1999-08-18T11:01:55.000000Z,ga1999qfffyg,138.464,-33.274,19.5,4.3,MLa,4.39,Allen (2025),FORT,128.059,-30.799,1019.9,40,ea_data/1999-08-18T10.59.AU.FORT.mseed
1999-08-18T11:01:55.000000Z,ga1999qfffyg,138.464,-33.274,19.5,4.3,MLa,4.39,Allen (2025),MGCD,151.1075,-33.2076,1177.7,20,ea_data/1999-08-18T10.59.AU.MGCD.mseed
1999-08-18T11:01:55.000000Z,ga1999qfffyg,138.464,-33.274,19.5,4.3,MLa,4.39,Allen (2025),RMQ,148.755,-26.489,1245.4,40,ea_data/1999-08-18T10.59.AU.RMQ.mseed
1999-08-18T11:01:55.000000Z,ga1999qfffyg,138.464,-33.274,19.5,4.3,MLa,4.39,Allen (2025),QIS,139.6052,-20.5577,1413.5,20,ea_data/1999-08-18T10.59.AU.QIS.mseed
2000-03-16T13:26:29.000000Z,ga2000fisezh,146.105,-37.478,14,3.8,MLa,3.56,Allen (2025),ABEM,146.389012,-37.719352,35.4,100,ea_data/2000-03-16T13.26.MEL.ABEM.mseed
2000-03-16T13:26:29.000000Z,ga2000fisezh,146.105,-37.478,14,3.8,MLa,3.56,Allen (2025),TOM,146.34969,-37.80853,41,100,ea_data/2000-03-16T13.26.MEL.TOM.mseed
2000-03-16T13:26:29.000000Z,ga2000fisezh,146.105,-37.478,14,3.8,MLa,3.56,Allen (2025),TOO,145.49,-37.5717,54.8,20,ea_data/2000-03-16T13.24.AU.TOO.mseed
2000-03-16T13:26:29.000000Z,ga2000fisezh,146.105,-37.478,14,3.8,MLa,3.56,Allen (2025),MLW,145.5105,-37.1368,65.9,100,ea_data/2000-03-16T13.26.MEL.MLW.mseed
2000-03-16T13:26:29.000000Z,ga2000fisezh,146.105,-37.478,14,3.8,MLa,3.56,Allen (2025),ROYM,145.28854,-37.63986,73.7,100,ea_data/2000-03-16T13.26.MEL.ROYM.mseed
2000-03-16T13:26:29.000000Z,ga2000fisezh,146.105,-37.478,14,3.8,MLa,3.56,Allen (2025),GVL,144.899,-37.6214,107.3,100,ea_data/2000-03-16T13.26.MEL.GVL.mseed
2000-03-16T13:26:29.000000Z,ga2000fisezh,146.105,-37.478,14,3.8,MLa,3.56,Allen (2025),MACM,144.69102,-37.43028,125.1,100,ea_data/2000-03-16T13.26.MEL.MACM.mseed
2000-03-16T13:26:29.000000Z,ga2000fisezh,146.105,-37.478,14,3.8,MLa,3.56,Allen (2025),RUSM,144.94726,-36.66421,138.1,100,ea_data/2000-03-16T13.26.MEL.RUSM.mseed
2000-03-16T13:26:29.000000Z,ga2000fisezh,146.105,-37.478,14,3.8,MLa,3.56,Allen (2025),DTMM,147.4686,-36.52931,162.1,100,ea_data/2000-03-16T13.26.MEL.DTMM.mseed
2000-03-16T13:26:29.000000Z,ga2000fisezh,146.105,-37.478,14,3.8,MLa,3.56,Allen (2025),DDC,147.52411,-36.56085,163.6,100,ea_data/2000-03-16T13.26.MEL.DDC.mseed
2000-03-16T13:26:29.000000Z,ga2000fisezh,146.105,-37.478,14,3.8,MLa,3.56,Allen (2025),ROWM,144.2918,-37.8061,163.5,100,ea_data/2000-03-16T13.26.MEL.ROWM.mseed
