,STA,STLA,STLO,VS,VS_FLAG
21323,WBT14,-31.919,118.252,423.75,proxy
21324,WBT14,-31.919,118.252,423.75,proxy
21325,WBT14,-31.919,118.252,423.75,proxy
21326,WBR14,-31.186,118.249,376.50000000000006,proxy
21327,WBR14,-31.186,118.249,376.50000000000006,proxy
21328,WBR14,-31.186,118.249,376.50000000000006,proxy
21329,WBY15,-34.142,118.591,539.75,proxy
21330,WBY15,-34.142,118.591,539.75,proxy
21331,WBY15,-34.142,118.591,539.75,proxy
21332,WBU14,-32.356,118.137,830.0,proxy
21333,WBU14,-32.356,118.137,830.0,proxy
21334,WBU14,-32.356,118.137,830.0,proxy
21335,AUKUL,-32.67,118.152,352.0,proxy
21336,AUKUL,-32.67,118.152,352.0,proxy
21337,AUKUL,-32.67,118.152,352.0,proxy
21338,AUKUL,-32.67,118.152,352.0,proxy
21339,AUKUL,-32.67,118.152,352.0,proxy
21340,AUKUL,-32.67,118.152,352.0,proxy
21341,ONGER,-33.864,118.396,835.25,proxy
21342,ONGER,-33.864,118.396,835.25,proxy
21343,ONGER,-33.864,118.396,835.25,proxy
21344,ONGER,-33.864,118.396,835.25,proxy
21345,ONGER,-33.864,118.396,835.25,proxy
21346,ONGER,-33.864,118.396,835.25,proxy
21347,WATNG,-30.732,118.198,741.5,proxy
21348,WATNG,-30.732,118.198,741.5,proxy
21349,WATNG,-30.732,118.198,741.5,proxy
21350,WATNG,-30.732,118.198,741.5,proxy
21351,WATNG,-30.732,118.198,741.5,proxy
21352,WATNG,-30.732,118.198,741.5,proxy
21353,SWN21,-34.347,118.526,311.2,proxy
21354,SWN21,-34.347,118.526,311.2,proxy
21355,SWN21,-34.347,118.526,311.2,proxy
21356,WBX14,-33.708,118.257,500.5,proxy
21357,WBX14,-33.708,118.257,500.5,proxy
21358,WBX14,-33.708,118.257,500.5,proxy
21359,WBW14,-33.171,118.074,454.5,proxy
21360,WBW14,-33.171,118.074,454.5,proxy
21361,WBW14,-33.171,118.074,454.5,proxy
21362,WBO14,-30.031,118.245,683.75,proxy
21363,WBO14,-30.031,118.245,683.75,proxy
21364,WBO14,-30.031,118.245,683.75,proxy
21365,WRKA,-25.038,128.296,437.9999999999999,proxy
21366,WRKA,-25.038,128.296,437.9999999999999,proxy
21367,WRKA,-25.038,128.296,437.9999999999999,proxy
21368,WRKA,-25.038,128.296,437.9999999999999,proxy
21369,WRKA,-25.038,128.296,437.9999999999999,proxy
21370,WRKA,-25.038,128.296,437.9999999999999,proxy
21371,WBU13,-32.417,117.811,335.49999999999994,proxy
21372,WBU13,-32.417,117.811,335.49999999999994,proxy
21373,WBU13,-32.417,117.811,335.49999999999994,proxy
21374,WBY14,-34.025,118.146,335.0,proxy
21375,WBY14,-34.025,118.146,335.0,proxy
21376,WBY14,-34.025,118.146,335.0,proxy
21377,KLBR,-31.591,117.755,889.7499999999999,proxy
21378,KLBR,-31.591,117.755,889.7499999999999,proxy
21379,KLBR,-31.591,117.755,889.7499999999999,proxy
21380,KLBR,-31.591,117.755,889.7499999999999,proxy
21381,KLBR,-31.591,117.755,889.7499999999999,proxy
21382,KLBR,-31.591,117.755,889.7499999999999,proxy
21383,WBR13,-31.115,117.795,422.75000000000006,proxy
21384,WBR13,-31.115,117.795,422.75000000000006,proxy
21385,WBR13,-31.115,117.795,422.75000000000006,proxy
21386,WBV13,-32.756,117.767,435.8,proxy
21387,WBV13,-32.756,117.767,435.8,proxy
21388,WBV13,-32.756,117.767,435.8,proxy
21389,MULG,-30.282,134.059,683.4999999999999,proxy
21390,MULG,-30.282,134.059,683.4999999999999,proxy
21391,MULG,-30.282,134.059,683.4999999999999,proxy
21392,WBQ13,-30.799,117.783,670.5000000000001,proxy
21393,WBQ13,-30.799,117.783,670.5000000000001,proxy
21394,WBQ13,-30.799,117.783,670.5000000000001,proxy
21395,WBZ14,-34.318,118.061,352.99999999999994,proxy
21396,WBZ14,-34.318,118.061,352.99999999999994,proxy
21397,WBZ14,-34.318,118.061,352.99999999999994,proxy
21398,WBX13,-33.628,117.766,333.5,proxy
21399,WBX13,-33.628,117.766,333.5,proxy
21400,WBX13,-33.628,117.766,333.5,proxy
21401,SWN15,-33.185,117.659,372.2,proxy
21402,SWN15,-33.185,117.659,372.2,proxy
21403,SWN15,-33.185,117.659,372.2,proxy
21404,WBY13,-34.017,117.886,531.5,proxy
21405,WBY13,-34.017,117.886,531.5,proxy
21406,WBY13,-34.017,117.886,531.5,proxy
21407,BCON,-30.336,117.765,459.99999999999994,proxy
21408,BCON,-30.336,117.765,459.99999999999994,proxy
21409,BCON,-30.336,117.765,459.99999999999994,proxy
21410,WBO13,-30.038,117.846,296.25,proxy
21411,WBO13,-30.038,117.846,296.25,proxy
21412,WBO13,-30.038,117.846,296.25,proxy
21413,WBU12,-32.363,117.428,394.75,proxy
21414,WBU12,-32.363,117.428,394.75,proxy
21415,WBU12,-32.363,117.428,394.75,proxy
21416,KORDA,-30.877,117.503,575.8333333333333,proxy
21417,KORDA,-30.877,117.503,575.8333333333333,proxy
21418,KORDA,-30.877,117.503,575.8333333333333,proxy
21419,KORDA,-30.877,117.503,575.8333333333333,proxy
21420,KORDA,-30.877,117.503,575.8333333333333,proxy
21421,KORDA,-30.877,117.503,575.8333333333333,proxy
21422,WBS12,-31.618,117.398,435.6,proxy
21423,WBS12,-31.618,117.398,435.6,proxy
21424,WBS12,-31.618,117.398,435.6,proxy
21425,WBV12,-32.76,117.423,531.0,proxy
21426,WBV12,-32.76,117.423,531.0,proxy
21427,WBV12,-32.76,117.423,531.0,proxy
21428,WBR12,-31.203,117.377,377.25,proxy
21429,WBR12,-31.203,117.377,377.25,proxy
21430,WBR12,-31.203,117.377,377.25,proxy
21431,WBX12,-33.603,117.403,657.75,proxy
21432,WBX12,-33.603,117.403,657.75,proxy
21433,WBX12,-33.603,117.403,657.75,proxy
21434,WBW12,-33.194,117.29,940.5000000000001,proxy
21435,WBW12,-33.194,117.29,940.5000000000001,proxy
21436,WBW12,-33.194,117.29,940.5000000000001,proxy
21437,NWAO,-32.928,117.239,769.2222222222221,proxy
21438,NWAO,-32.928,117.239,769.2222222222221,proxy
21439,NWAO,-32.928,117.239,769.2222222222221,proxy
21440,NWAO,-32.928,117.239,769.2222222222221,proxy
21441,NWAO,-32.928,117.239,769.2222222222221,proxy
21442,NWAO,-32.928,117.239,769.2222222222221,proxy
21443,NWAO,-32.928,117.239,769.2222222222221,proxy
21444,NWAO,-32.928,117.239,769.2222222222221,proxy
21445,NWAO,-32.928,117.239,769.2222222222221,proxy
21446,AUALB,-34.999,117.905,469.00000000000006,proxy
21447,AUALB,-34.999,117.905,469.00000000000006,proxy
21448,AUALB,-34.999,117.905,469.00000000000006,proxy
21449,AUALB,-34.999,117.905,469.00000000000006,proxy
21450,AUALB,-34.999,117.905,469.00000000000006,proxy
21451,AUALB,-34.999,117.905,469.00000000000006,proxy
21452,WBZ12,-34.365,117.585,611.0,proxy
21453,WBZ12,-34.365,117.585,611.0,proxy
21454,WBZ12,-34.365,117.585,611.0,proxy
21455,WCA13,-35.027,117.843,324.5,proxy
21456,WCA13,-35.027,117.843,324.5,proxy
21457,WCA13,-35.027,117.843,324.5,proxy
21458,WBO12,-29.936,117.414,386.50000000000006,proxy
21459,WBO12,-29.936,117.414,386.50000000000006,proxy
21460,WBO12,-29.936,117.414,386.50000000000006,proxy
21461,WBR11,-31.275,117.058,392.25,proxy
21462,WBR11,-31.275,117.058,392.25,proxy
21463,WBR11,-31.275,117.058,392.25,proxy
21464,SWN05,-30.769,117.136,376.74999999999994,proxy
21465,SWN05,-30.769,117.136,376.74999999999994,proxy
21466,SWN05,-30.769,117.136,376.74999999999994,proxy
21467,WBS11,-31.592,117.012,986.5,proxy
21468,WBS11,-31.592,117.012,986.5,proxy
21469,WBS11,-31.592,117.012,986.5,proxy
21470,WBW11,-33.284,117.03,767.5,proxy
21471,WBW11,-33.284,117.03,767.5,proxy
21472,WBW11,-33.284,117.03,767.5,proxy
21473,SWNND,-33.419,117.04,769.5,proxy
21474,SWNND,-33.419,117.04,769.5,proxy
21475,SWNND,-33.419,117.04,769.5,proxy
21476,SWNNG,-33.418,117.008,283.99999999999994,proxy
21477,SWNNG,-33.418,117.008,283.99999999999994,proxy
21478,SWNNG,-33.418,117.008,283.99999999999994,proxy
21479,SWNNK,-33.366,116.991,834.0,proxy
21480,SWNNK,-33.366,116.991,834.0,proxy
21481,SWNNK,-33.366,116.991,834.0,proxy
21482,SWNNI,-33.358,116.975,993.0000000000001,proxy
21483,SWNNI,-33.358,116.975,993.0000000000001,proxy
21484,SWNNI,-33.358,116.975,993.0000000000001,proxy
21485,SWN12,-32.39,116.839,435.0,proxy
21486,SWN12,-32.39,116.839,435.0,proxy
21487,SWN12,-32.39,116.839,435.0,proxy
21488,WCA12,-34.83,117.415,675.9999999999999,proxy
21489,WCA12,-34.83,117.415,675.9999999999999,proxy
21490,WCA12,-34.83,117.415,675.9999999999999,proxy
21491,WBT10,-32.006,116.628,840.7500000000001,proxy
21492,WBT10,-32.006,116.628,840.7500000000001,proxy
21493,WBT10,-32.006,116.628,840.7500000000001,proxy
21494,WBQ10,-30.895,116.719,615.25,proxy
21495,WBQ10,-30.895,116.719,615.25,proxy
21496,WBQ10,-30.895,116.719,615.25,proxy
21497,WBZ11,-34.401,116.999,410.75,proxy
21498,WBZ11,-34.401,116.999,410.75,proxy
21499,WBZ11,-34.401,116.999,410.75,proxy
21500,WBU10,-32.277,116.584,496.50000000000006,proxy
21501,WBU10,-32.277,116.584,496.50000000000006,proxy
21502,WBU10,-32.277,116.584,496.50000000000006,proxy
21503,WBV10,-32.794,116.604,997.5,proxy
21504,WBV10,-32.794,116.604,997.5,proxy
21505,WBV10,-32.794,116.604,997.5,proxy
21506,BLDU,-30.612,116.709,829.0,proxy
21507,BLDU,-30.612,116.709,829.0,proxy
21508,BLDU,-30.612,116.709,829.0,proxy
21509,BLDU,-30.612,116.709,829.0,proxy
21510,BLDU,-30.612,116.709,829.0,proxy
21511,BLDU,-30.612,116.709,829.0,proxy
21512,RKGY,-34.609,116.977,649.1111111111111,proxy
21513,RKGY,-34.609,116.977,649.1111111111111,proxy
21514,RKGY,-34.609,116.977,649.1111111111111,proxy
21515,RKGY,-34.609,116.977,649.1111111111111,proxy
21516,RKGY,-34.609,116.977,649.1111111111111,proxy
21517,RKGY,-34.609,116.977,649.1111111111111,proxy
21518,WBW10,-33.199,116.582,1082.0,proxy
21519,WBW10,-33.199,116.582,1082.0,proxy
21520,WBW10,-33.199,116.582,1082.0,proxy
21521,WBX10,-33.623,116.582,743.0000000000001,proxy
21522,WBX10,-33.623,116.582,743.0000000000001,proxy
21523,WBX10,-33.623,116.582,743.0000000000001,proxy
21524,WBP10,-30.393,116.596,512.6,proxy
21525,WBP10,-30.393,116.596,512.6,proxy
21526,WBP10,-30.393,116.596,512.6,proxy
21527,MEEK,-26.638,118.614,522.0,proxy
21528,MEEK,-26.638,118.614,522.0,proxy
21529,MEEK,-26.638,118.614,522.0,proxy
21530,MEEK,-26.638,118.614,522.0,proxy
21531,MEEK,-26.638,118.614,522.0,proxy
21532,MEEK,-26.638,118.614,522.0,proxy
21533,WBW09,-33.198,116.272,415.25000000000006,proxy
21534,WBW09,-33.198,116.272,415.25000000000006,proxy
21535,WBW09,-33.198,116.272,415.25000000000006,proxy
21536,WBR09,-31.182,116.18,554.5,proxy
21537,WBR09,-31.182,116.18,554.5,proxy
21538,WBR09,-31.182,116.18,554.5,proxy
21539,WBX08,-33.597,116.194,532.5,proxy
21540,WBX08,-33.597,116.194,532.5,proxy
21541,WBX08,-33.597,116.194,532.5,proxy
21542,WBS09,-31.502,116.065,468.25,proxy
21543,WBS09,-31.502,116.065,468.25,proxy
21544,WBS09,-31.502,116.065,468.25,proxy
21545,AUMAZ,-32.007,116.038,742.5,proxy
21546,AUMAZ,-32.007,116.038,742.5,proxy
21547,AUMAZ,-32.007,116.038,742.5,proxy
21548,AUMAZ,-32.007,116.038,742.5,proxy
21549,AUMAZ,-32.007,116.038,742.5,proxy
21550,AUMAZ,-32.007,116.038,742.5,proxy
21551,WBQ09,-30.802,116.144,461.50000000000006,proxy
21552,WBQ09,-30.802,116.144,461.50000000000006,proxy
21553,WBQ09,-30.802,116.144,461.50000000000006,proxy
21554,BBOO,-32.81,136.056,545.4999999999999,proxy
21555,BBOO,-32.81,136.056,545.4999999999999,proxy
21556,BBOO,-32.81,136.056,545.4999999999999,proxy
21557,BBOO,-32.81,136.056,545.4999999999999,proxy
21558,BBOO,-32.81,136.056,545.4999999999999,proxy
21559,BBOO,-32.81,136.056,545.4999999999999,proxy
21560,AUHAR,-33.093,115.891,355.49999999999994,proxy
21561,AUHAR,-33.093,115.891,355.49999999999994,proxy
21562,AUHAR,-33.093,115.891,355.49999999999994,proxy
21563,AUHAR,-33.093,115.891,355.49999999999994,proxy
21564,AUHAR,-33.093,115.891,355.49999999999994,proxy
21565,AUHAR,-33.093,115.891,355.49999999999994,proxy
21566,WBZ09,-34.398,116.178,538.5,proxy
21567,WBZ09,-34.398,116.178,538.5,proxy
21568,WBZ09,-34.398,116.178,538.5,proxy
21569,WBU08,-32.401,115.8,376.0,proxy
21570,WBU08,-32.401,115.8,376.0,proxy
21571,WBU08,-32.401,115.8,376.0,proxy
21572,MTKN,-31.933,115.774,605.25,proxy
21573,MTKN,-31.933,115.774,605.25,proxy
21574,MTKN,-31.933,115.774,605.25,proxy
21575,MTKN,-31.933,115.774,605.25,proxy
21576,MTKN,-31.933,115.774,605.25,proxy
21577,MTKN,-31.933,115.774,605.25,proxy
21578,SWN08,-31.085,115.83,420.8,proxy
21579,SWN08,-31.085,115.83,420.8,proxy
21580,SWN08,-31.085,115.83,420.8,proxy
21581,WCA09,-34.75,116.217,431.0,proxy
21582,WCA09,-34.75,116.217,431.0,proxy
21583,WCA09,-34.75,116.217,431.0,proxy
21584,WBS08,-31.661,115.744,298.25,proxy
21585,WBS08,-31.661,115.744,298.25,proxy
21586,WBS08,-31.661,115.744,298.25,proxy
21587,WBQ08,-30.798,115.814,570.0,proxy
21588,WBQ08,-30.798,115.814,570.0,proxy
21589,WBQ08,-30.798,115.814,570.0,proxy
21590,WBY08,-33.978,115.766,516.5,proxy
21591,WBY08,-33.978,115.766,516.5,proxy
21592,WBZ08,-34.403,115.785,477.4,proxy
21593,WBZ08,-34.403,115.785,477.4,proxy
21594,WBZ08,-34.403,115.785,477.4,proxy
21595,MORW,-29.068,116.039,929.0,proxy
21596,MORW,-29.068,116.039,929.0,proxy
21597,MORW,-29.068,116.039,929.0,proxy
21598,MORW,-29.068,116.039,929.0,proxy
21599,MORW,-29.068,116.039,929.0,proxy
21600,MORW,-29.068,116.039,929.0,proxy
21601,WBR07,-31.2,115.411,426.75,proxy
21602,WBR07,-31.2,115.411,426.75,proxy
21603,WBR07,-31.2,115.411,426.75,proxy
21604,WBQ07,-30.886,115.408,361.74999999999994,proxy
21605,WBQ07,-30.886,115.408,361.74999999999994,proxy
21606,WBQ07,-30.886,115.408,361.74999999999994,proxy
21607,WBY07,-34.01,115.399,390.49999999999994,proxy
21608,WBY07,-34.01,115.399,390.49999999999994,proxy
21609,WBY07,-34.01,115.399,390.49999999999994,proxy
21610,WBX06,-33.645,115.058,652.75,proxy
21611,WBX06,-33.645,115.058,652.75,proxy
21612,WBX06,-33.645,115.058,652.75,proxy
21613,NAPP,-33.183,138.148,716.5,proxy
21614,NAPP,-33.183,138.148,716.5,proxy
21615,NAPP,-33.183,138.148,716.5,proxy
21616,NAPP,-33.183,138.148,716.5,proxy
21617,NAPP,-33.183,138.148,716.5,proxy
21618,NAPP,-33.183,138.148,716.5,proxy
21619,YAPP,-31.866,138.312,678.25,proxy
21620,YAPP,-31.866,138.312,678.25,proxy
21621,YAPP,-31.866,138.312,678.25,proxy
21622,YAPP,-31.866,138.312,678.25,proxy
21623,YAPP,-31.866,138.312,678.25,proxy
21624,YAPP,-31.866,138.312,678.25,proxy
21625,LCRK,-30.447,138.216,899.5,proxy
21626,LCRK,-30.447,138.216,899.5,proxy
21627,LCRK,-30.447,138.216,899.5,proxy
21628,LCRK,-30.447,138.216,899.5,proxy
21629,LCRK,-30.447,138.216,899.5,proxy
21630,LCRK,-30.447,138.216,899.5,proxy
21631,AS12,-23.666,133.904,667.0,proxy
21632,AS17,-23.665,133.992,769.5,proxy
21633,HTT,-33.431,138.922,821.25,proxy
21634,HTT,-33.431,138.922,821.25,proxy
21635,HTT,-33.431,138.922,821.25,proxy
21636,SDAN,-34.507,139.338,993.25,proxy
21637,SDAN,-34.507,139.338,993.25,proxy
21638,SDAN,-34.507,139.338,993.25,proxy
21639,MBWA,-21.159,119.731,555.4999999999999,proxy
21640,MBWA,-21.159,119.731,555.4999999999999,proxy
21641,MBWA,-21.159,119.731,555.4999999999999,proxy
21642,MBWA,-21.159,119.731,555.4999999999999,proxy
21643,MBWA,-21.159,119.731,555.4999999999999,proxy
21644,MBWA,-21.159,119.731,555.4999999999999,proxy
21645,MBWA,-21.159,119.731,555.4999999999999,proxy
21646,MBWA,-21.159,119.731,555.4999999999999,proxy
21647,MBWA,-21.159,119.731,555.4999999999999,proxy
21648,STKA,-31.877,141.595,622.0,proxy
21649,STKA,-31.877,141.595,622.0,proxy
21650,STKA,-31.877,141.595,622.0,proxy
21651,INKA,-27.741,140.746,338.8,proxy
21652,INKA,-27.741,140.746,338.8,proxy
21653,INKA,-27.741,140.746,338.8,proxy
21654,ARPS,-36.77,141.838,735.5000000000001,proxy
21655,ARPS,-36.77,141.838,735.5000000000001,proxy
21656,ARPS,-36.77,141.838,735.5000000000001,proxy
21657,BTL07,-17.61,133.956,312.6,proxy
21658,BTL07,-17.61,133.956,312.6,proxy
21659,BTL07,-17.61,133.956,312.6,proxy
21660,BTL03,-16.865,133.096,328.0,proxy
21661,BTL03,-16.865,133.096,328.0,proxy
21662,BTL03,-16.865,133.096,328.0,proxy
21663,BTL06,-17.046,133.803,349.7142857142858,proxy
21664,BTL06,-17.046,133.803,349.7142857142858,proxy
21665,BTL06,-17.046,133.803,349.7142857142858,proxy
21666,BTL08,-16.987,134.467,355.7142857142857,proxy
21667,BTL08,-16.987,134.467,355.7142857142857,proxy
21668,BTL08,-16.987,134.467,355.7142857142857,proxy
21669,QLP,-26.584,144.235,397.0,proxy
21670,QLP,-26.584,144.235,397.0,proxy
21671,QLP,-26.584,144.235,397.0,proxy
21672,QLP,-26.584,144.235,397.0,proxy
21673,QLP,-26.584,144.235,397.0,proxy
21674,QLP,-26.584,144.235,397.0,proxy
21675,BTL02,-16.098,132.829,419.1428571428571,proxy
21676,BTL02,-16.098,132.829,419.1428571428571,proxy
21677,BTL02,-16.098,132.829,419.1428571428571,proxy
21678,BTL05,-16.479,133.884,366.14285714285717,proxy
21679,BTL05,-16.479,133.884,366.14285714285717,proxy
21680,BTL05,-16.479,133.884,366.14285714285717,proxy
21681,BTL09,-16.259,134.863,437.0,proxy
21682,BTL09,-16.259,134.863,437.0,proxy
21683,BTL09,-16.259,134.863,437.0,proxy
21684,BTL04,-15.842,133.934,439.85714285714283,proxy
21685,BTL04,-15.842,133.934,439.85714285714283,proxy
21686,BTL04,-15.842,133.934,439.85714285714283,proxy
21687,BTL01,-15.194,132.541,336.8571428571429,proxy
21688,BTL01,-15.194,132.541,336.8571428571429,proxy
21689,BTL01,-15.194,132.541,336.8571428571429,proxy
21690,MTN,-12.847,131.13,919.2500000000001,proxy
21691,MTN,-12.847,131.13,919.2500000000001,proxy
21692,MTN,-12.847,131.13,919.2500000000001,proxy
21693,MTN,-12.847,131.13,919.2500000000001,proxy
21694,MTN,-12.847,131.13,919.2500000000001,proxy
21695,MTN,-12.847,131.13,919.2500000000001,proxy
21696,ROBE,-37.147,139.874,337.5,proxy
21697,ROBE,-37.147,139.874,337.5,proxy
21698,ROBE,-37.147,139.874,337.5,proxy
21699,WKA,-36.416,140.322,347.99999999999994,proxy
21700,ARPS,-36.77,141.838,735.5000000000001,proxy
21701,ARPS,-36.77,141.838,735.5000000000001,proxy
21702,ARPS,-36.77,141.838,735.5000000000001,proxy
21703,TPSO,-35.489,138.637,1002.0,proxy
21704,TPSO,-35.489,138.637,1002.0,proxy
21705,TPSO,-35.489,138.637,1002.0,proxy
21706,STR2,-35.287,138.848,1003.4999999999999,proxy
21707,STR2,-35.287,138.848,1003.4999999999999,proxy
21708,STR2,-35.287,138.848,1003.4999999999999,proxy
21709,AUMBR,-35.134,139.286,446.0,proxy
21710,AUMBR,-35.134,139.286,446.0,proxy
21711,AUMBR,-35.134,139.286,446.0,proxy
21712,AUMBR,-35.134,139.286,446.0,proxy
21713,AUMBR,-35.134,139.286,446.0,proxy
21714,AUMBR,-35.134,139.286,446.0,proxy
21715,KELC,-35.979,136.908,790.9999999999999,proxy
21716,KELC,-35.979,136.908,790.9999999999999,proxy
21717,KELC,-35.979,136.908,790.9999999999999,proxy
21718,PLMR,-34.873,139.151,829.0,proxy
21719,PLMR,-34.873,139.151,829.0,proxy
21720,PLMR,-34.873,139.151,829.0,proxy
21721,AUMAR,-34.892,138.636,307.0,proxy
21722,AUMAR,-34.892,138.636,307.0,proxy
21723,AUMAR,-34.892,138.636,307.0,proxy
21724,AUMAR,-34.892,138.636,307.0,proxy
21725,AUMAR,-34.892,138.636,307.0,proxy
21726,AUMAR,-34.892,138.636,307.0,proxy
21727,UTT,-34.822,138.737,834.5,proxy
21728,SUND,-34.663,139.637,625.0,proxy
21729,BRAT,-37.549,143.933,821.6666666666665,proxy
21730,BRAT,-37.549,143.933,821.6666666666665,proxy
21731,BRAT,-37.549,143.933,821.6666666666665,proxy
21732,SDAN,-34.507,139.338,993.25,proxy
21733,SDAN,-34.507,139.338,993.25,proxy
21734,SDAN,-34.507,139.338,993.25,proxy
21735,HML1,-34.403,138.589,391.0,proxy
21736,HML1,-34.403,138.589,391.0,proxy
21737,HML1,-34.403,138.589,391.0,proxy
21738,MRAT,-34.527,137.626,288.5,proxy
21739,MRAT,-34.527,137.626,288.5,proxy
21740,MRAT,-34.527,137.626,288.5,proxy
21741,WALR,-33.96,137.622,335.0,proxy
21742,WALR,-33.96,137.622,335.0,proxy
21743,WALR,-33.96,137.622,335.0,proxy
21744,HTT,-33.431,138.922,821.25,proxy
21745,HTT,-33.431,138.922,821.25,proxy
21746,HTT,-33.431,138.922,821.25,proxy
21747,TOO,-37.572,145.49,1003.2500000000001,measured
21748,TOO,-37.572,145.49,1003.2500000000001,measured
21749,TOO,-37.572,145.49,1003.2500000000001,measured
21750,AUJCS,-33.205,138.61,384.00000000000006,proxy
21751,AUJCS,-33.205,138.61,384.00000000000006,proxy
21752,AUJCS,-33.205,138.61,384.00000000000006,proxy
21753,AUJCS,-33.205,138.61,384.00000000000006,proxy
21754,AUJCS,-33.205,138.61,384.00000000000006,proxy
21755,AUJCS,-33.205,138.61,384.00000000000006,proxy
21756,NAPP,-33.183,138.148,716.5,proxy
21757,NAPP,-33.183,138.148,716.5,proxy
21758,WILM,-32.669,138.157,339.5,proxy
21759,WILM,-32.669,138.157,339.5,proxy
21760,WILM,-32.669,138.157,339.5,proxy
21761,BBOO,-32.81,136.056,545.4999999999999,proxy
21762,BBOO,-32.81,136.056,545.4999999999999,proxy
21763,BBOO,-32.81,136.056,545.4999999999999,proxy
21764,STKA,-31.877,141.595,622.0,proxy
21765,STKA,-31.877,141.595,622.0,proxy
21766,STKA,-31.877,141.595,622.0,proxy
21767,WBX14,-33.708,118.257,500.5,proxy
21768,WBX14,-33.708,118.257,500.5,proxy
21769,WBX14,-33.708,118.257,500.5,proxy
21770,ONGER,-33.864,118.396,835.25,proxy
21771,ONGER,-33.864,118.396,835.25,proxy
21772,ONGER,-33.864,118.396,835.25,proxy
21773,ONGER,-33.864,118.396,835.25,proxy
21774,ONGER,-33.864,118.396,835.25,proxy
21775,ONGER,-33.864,118.396,835.25,proxy
21776,WBY14,-34.025,118.146,335.0,proxy
21777,WBY14,-34.025,118.146,335.0,proxy
21778,WBY14,-34.025,118.146,335.0,proxy
21779,SWN16,-33.534,118.512,230.5,proxy
21780,SWN16,-33.534,118.512,230.5,proxy
21781,SWN16,-33.534,118.512,230.5,proxy
21782,WBY13,-34.017,117.886,531.5,proxy
21783,WBY13,-34.017,117.886,531.5,proxy
21784,WBY13,-34.017,117.886,531.5,proxy
21785,WBY15,-34.142,118.591,539.75,proxy
21786,WBY15,-34.142,118.591,539.75,proxy
21787,WBY15,-34.142,118.591,539.75,proxy
21788,WBX13,-33.628,117.766,333.5,proxy
21789,WBX13,-33.628,117.766,333.5,proxy
21790,WBX13,-33.628,117.766,333.5,proxy
21791,WBZ14,-34.318,118.061,352.99999999999994,proxy
21792,WBZ14,-34.318,118.061,352.99999999999994,proxy
21793,WBZ14,-34.318,118.061,352.99999999999994,proxy
21794,SWN21,-34.347,118.526,311.2,proxy
21795,SWN21,-34.347,118.526,311.2,proxy
21796,SWN21,-34.347,118.526,311.2,proxy
21797,WBW14,-33.171,118.074,454.5,proxy
21798,WBW14,-33.171,118.074,454.5,proxy
21799,WBW14,-33.171,118.074,454.5,proxy
21800,WBW15,-33.117,118.718,387.0,proxy
21801,WBW15,-33.117,118.718,387.0,proxy
21802,WBW15,-33.117,118.718,387.0,proxy
21803,WBW16,-33.242,118.964,536.0,proxy
21804,WBW16,-33.242,118.964,536.0,proxy
21805,WBW16,-33.242,118.964,536.0,proxy
21806,WBX12,-33.603,117.403,657.75,proxy
21807,WBX12,-33.603,117.403,657.75,proxy
21808,WBX12,-33.603,117.403,657.75,proxy
21809,WBY12,-34.039,117.413,1052.75,proxy
21810,WBY12,-34.039,117.413,1052.75,proxy
21811,WBY12,-34.039,117.413,1052.75,proxy
21812,SWN15,-33.185,117.659,372.2,proxy
21813,SWN15,-33.185,117.659,372.2,proxy
21814,SWN15,-33.185,117.659,372.2,proxy
21815,WBZ16,-34.403,118.929,295.25,proxy
21816,WBZ16,-34.403,118.929,295.25,proxy
21817,WBZ16,-34.403,118.929,295.25,proxy
21818,WBZ12,-34.365,117.585,611.0,proxy
21819,WBZ12,-34.365,117.585,611.0,proxy
21820,WBZ12,-34.365,117.585,611.0,proxy
21821,WBX17,-33.605,119.355,412.5,proxy
21822,WBX17,-33.605,119.355,412.5,proxy
21823,WBX17,-33.605,119.355,412.5,proxy
21824,WBV15,-32.803,118.626,197.25,proxy
21825,WBV15,-32.803,118.626,197.25,proxy
21826,WBV15,-32.803,118.626,197.25,proxy
21827,WBW12,-33.194,117.29,940.5000000000001,proxy
21828,WBW12,-33.194,117.29,940.5000000000001,proxy
21829,WBW12,-33.194,117.29,940.5000000000001,proxy
21830,WBW17,-33.183,119.389,297.99999999999994,proxy
21831,WBW17,-33.183,119.389,297.99999999999994,proxy
21832,WBW17,-33.183,119.389,297.99999999999994,proxy
21833,SWN20,-33.841,116.981,508.4,proxy
21834,SWN20,-33.841,116.981,508.4,proxy
21835,SWN20,-33.841,116.981,508.4,proxy
21836,WBV13,-32.756,117.767,435.8,proxy
21837,WBV13,-32.756,117.767,435.8,proxy
21838,WBV13,-32.756,117.767,435.8,proxy
21839,WBZ17,-34.444,119.385,795.9999999999999,proxy
21840,WBZ17,-34.444,119.385,795.9999999999999,proxy
21841,WBZ17,-34.444,119.385,795.9999999999999,proxy
21842,WBX11,-33.63,116.954,368.25,proxy
21843,WBX11,-33.63,116.954,368.25,proxy
21844,WBX11,-33.63,116.954,368.25,proxy
21845,WBV16,-32.795,119.039,774.0,proxy
21846,WBV16,-32.795,119.039,774.0,proxy
21847,WBV16,-32.795,119.039,774.0,proxy
21848,WBW11,-33.284,117.03,767.5,proxy
21849,WBW11,-33.284,117.03,767.5,proxy
