,PAZ_FILE,SAMPLING_RATE,PAZ_CRN_FREQ,REV_CHA
10258,../inputs/paz/sts2-g3.paz,40.0,0.01,BHE
10259,../inputs/paz/sts2-g3.paz,40.0,0.01,BHN
10260,../inputs/paz/sts2-g3.paz,40.0,0.01,BHZ
10261,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHE
10262,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHN
10263,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHZ
10264,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHE
10265,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHN
10266,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHZ
10267,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHE
10268,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHN
10269,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHZ
10270,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHE
10271,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHN
10272,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHZ
10273,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHE
10274,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHN
10275,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHZ
10276,../inputs/paz/sts2-g3.paz,40.0,0.01,BHE
10277,../inputs/paz/sts2-g3.paz,40.0,0.01,BHN
10278,../inputs/paz/sts2-g3.paz,40.0,0.01,BHZ
10279,../inputs/paz/cmg-3t-100s.paz,40.0,0.01,BHE
10280,../inputs/paz/cmg-3t-100s.paz,40.0,0.01,BHN
10281,../inputs/paz/cmg-3t-100s.paz,40.0,0.01,BHZ
10282,../inputs/paz/sts2-g3.paz,40.0,0.01,BHE
10283,../inputs/paz/sts2-g3.paz,40.0,0.01,BHN
10284,../inputs/paz/sts2-g3.paz,40.0,0.01,BHZ
10285,../inputs/paz/sts2-g3.paz,40.0,0.01,BHE
10286,../inputs/paz/sts2-g3.paz,40.0,0.01,BHN
10287,../inputs/paz/sts2-g3.paz,40.0,0.01,BHZ
10288,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHE
10289,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHN
10290,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHZ
10291,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHE
10292,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHN
10293,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHZ
10295,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,20.0,1.01,SHZ
10296,../inputs/paz/sts2-g3.paz,40.0,0.01,BHE
10297,../inputs/paz/sts2-g3.paz,40.0,0.01,BHN
10298,../inputs/paz/sts2-g3.paz,40.0,0.01,BHZ
10299,../inputs/paz/refraction_tech-131.paz,100.0,0.0,HNZ
10300,../inputs/paz/lennartz-LE-3D.paz,100.0,1.0,EHZ
10301,../inputs/paz/sts2-g3.paz,40.0,0.01,BHE
10302,../inputs/paz/sts2-g3.paz,40.0,0.01,BHN
10303,../inputs/paz/sts2-g3.paz,40.0,0.01,BHZ
10304,../inputs/paz/refraction_tech-131.paz,20.0,0.0,BNZ
10305,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,20.0,1.01,SHZ
10312,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHE
10313,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHN
10314,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHZ
10315,../inputs/paz/cmg-3t-b.paz,40.0,0.07,BHE
10316,../inputs/paz/cmg-3t-b.paz,40.0,0.07,BHN
10317,../inputs/paz/cmg-3t-b.paz,40.0,0.07,BHZ
10318,../inputs/paz/refraction_tech-131.paz,20.0,0.0,BNZ
10319,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,20.0,1.01,SHZ
10320,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHE
10321,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHN
10322,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHZ
10324,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,20.0,1.01,SHZ
10325,../inputs/paz/refraction_tech-131.paz,20.0,0.0,BNZ
10326,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,20.0,1.01,SHZ
10327,../inputs/paz/cmg-3t-100s.paz,40.0,0.01,BHE
10328,../inputs/paz/cmg-3t-100s.paz,40.0,0.01,BHN
10329,../inputs/paz/cmg-3t-100s.paz,40.0,0.01,BHZ
10330,../inputs/paz/cmg-40t-1s.paz,200.0,0.99,EHE
10331,../inputs/paz/cmg-40t-1s.paz,200.0,0.99,EHN
10332,../inputs/paz/cmg-40t-1s.paz,200.0,0.99,EHZ
10333,../inputs/paz/sts2-g3.paz,200.0,31.77,EHE
10334,../inputs/paz/sts2-g3.paz,200.0,31.77,EHN
10335,../inputs/paz/sts2-g3.paz,200.0,31.77,EHZ
10336,../inputs/paz/geotech-pa23.paz,200.0,0.0,HNE
10337,../inputs/paz/geotech-pa23.paz,200.0,0.0,HNN
10338,../inputs/paz/geotech-pa23.paz,200.0,0.0,HNZ
10339,../inputs/paz/sts2-g3.paz,200.0,31.77,EHE
10340,../inputs/paz/sts2-g3.paz,200.0,31.77,EHN
10341,../inputs/paz/sts2-g3.paz,200.0,31.77,EHZ
10342,../inputs/paz/geotech-pa23.paz,200.0,0.0,HNE
10343,../inputs/paz/geotech-pa23.paz,200.0,0.0,HNN
10344,../inputs/paz/geotech-pa23.paz,200.0,0.0,HNZ
10345,../inputs/paz/refraction_tech-131.paz,20.0,0.0,BNZ
10346,../inputs/paz/lennartz-LE-3D.paz,20.0,1.0,SHZ
10347,../inputs/paz/cmg-3t-b.paz,40.0,0.07,BHZ
10348,../inputs/paz/sts2-g3.paz,40.0,0.01,BHE
10349,../inputs/paz/sts2-g3.paz,40.0,0.01,BHN
10350,../inputs/paz/sts2-g3.paz,40.0,0.01,BHZ
10351,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHE
10352,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHN
10353,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHZ
10354,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHE
10355,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHN
10356,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHZ
10364,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,20.0,1.01,SHZ
10365,../inputs/paz/refraction_tech-131.paz,20.0,0.0,BNZ
10366,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,20.0,1.01,SHZ
10367,../inputs/paz/cmg-40t-30s.paz,40.0,0.04,BHE
10368,../inputs/paz/cmg-40t-30s.paz,40.0,0.04,BHN
10369,../inputs/paz/cmg-40t-30s.paz,40.0,0.04,BHZ
10376,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHE
10377,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHN
10378,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHZ
10379,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHE
10380,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHN
10381,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHZ
10382,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHE
10383,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHN
10384,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHZ
10385,../inputs/paz/refraction_tech-131.paz,20.0,0.0,BNZ
10386,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,20.0,1.01,SHZ
10387,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHE
10388,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHN
10389,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHZ
10390,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHE
10391,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHN
10392,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHZ
10399,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHE
10400,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHN
10401,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHZ
10403,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHE
10404,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHN
10405,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHZ
10406,../inputs/paz/cmg-3t-100s.paz,40.0,0.01,BHE
10407,../inputs/paz/cmg-3t-100s.paz,40.0,0.01,BHN
10408,../inputs/paz/cmg-3t-100s.paz,40.0,0.01,BHZ
10409,../inputs/paz/sts2-g3.paz,40.0,0.01,BHE
10410,../inputs/paz/sts2-g3.paz,40.0,0.01,BHN
10411,../inputs/paz/sts2-g3.paz,40.0,0.01,BHZ
10412,../inputs/paz/sts2-g3.paz,40.0,0.01,BHE
10413,../inputs/paz/sts2-g3.paz,40.0,0.01,BHN
10414,../inputs/paz/sts2-g3.paz,40.0,0.01,BHZ
10415,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHE
10416,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHN
10417,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHZ
10419,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,20.0,1.01,SHZ
10420,../inputs/paz/sts2-g3.paz,40.0,0.01,BHE
10421,../inputs/paz/sts2-g3.paz,40.0,0.01,BHN
10422,../inputs/paz/sts2-g3.paz,40.0,0.01,BHZ
10423,../inputs/paz/mark-L4C-3D.paz,100.0,0.99,EHZ
10424,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHE
10425,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHN
10426,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHZ
10427,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHE
10428,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHN
10429,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHZ
10430,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHE
10431,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHN
10432,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHZ
10433,../inputs/paz/cmg-3t-b.paz,40.0,0.07,BHE
10434,../inputs/paz/cmg-3t-b.paz,40.0,0.07,BHN
10435,../inputs/paz/cmg-3t-b.paz,40.0,0.07,BHZ
10441,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,40.0,1.01,SHE
10442,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,40.0,1.01,SHN
10443,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,40.0,1.01,SHZ
10444,../inputs/paz/refraction_tech-131.paz,100.0,0.0,HNZ
10445,../inputs/paz/lennartz-LE-3D.paz,100.0,1.0,EHZ
10446,../inputs/paz/cmg-3esp-100s.paz,40.0,0.01,BHE
10447,../inputs/paz/cmg-3esp-100s.paz,40.0,0.01,BHN
10448,../inputs/paz/cmg-3esp-100s.paz,40.0,0.01,BHZ
10449,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHE
10450,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHN
10451,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHZ
10452,../inputs/paz/sts2-g3.paz,40.0,0.01,BHE
10453,../inputs/paz/sts2-g3.paz,40.0,0.01,BHN
10454,../inputs/paz/sts2-g3.paz,40.0,0.01,BHZ
10455,../inputs/paz/sts2-g3.paz,40.0,0.01,BHE
10456,../inputs/paz/sts2-g3.paz,40.0,0.01,BHN
10457,../inputs/paz/sts2-g3.paz,40.0,0.01,BHZ
10458,../inputs/paz/mark-L4C-3D.paz,100.0,0.99,EHE
10459,../inputs/paz/mark-L4C-3D.paz,100.0,0.99,EHN
10460,../inputs/paz/mark-L4C-3D.paz,100.0,0.99,EHZ
10461,../inputs/paz/cmg-6t-1s.paz,100.0,0.99,EHZ
10462,../inputs/paz/cmg-40t-1s.paz,100.0,0.99,EHE
10463,../inputs/paz/cmg-40t-1s.paz,100.0,0.99,EHN
10464,../inputs/paz/cmg-40t-1s.paz,100.0,0.99,EHZ
10465,../inputs/paz/mark-L4C-3D.paz,100.0,0.99,EHZ
10466,../inputs/paz/sts2-g3.paz,40.0,0.01,BHE
10467,../inputs/paz/sts2-g3.paz,40.0,0.01,BHN
10468,../inputs/paz/sts2-g3.paz,40.0,0.01,BHZ
10470,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,20.0,1.01,SHZ
10489,../inputs/paz/ss-1.paz,100.0,0.99,EHZ
10490,../inputs/paz/cmg-3esp-120s.paz,200.0,0.01,HHE
10491,../inputs/paz/cmg-3esp-120s.paz,200.0,0.01,HHN
10492,../inputs/paz/cmg-3esp-120s.paz,200.0,0.01,HHZ
10493,../inputs/paz/geotech-pa23.paz,200.0,0.0,HNE
10494,../inputs/paz/geotech-pa23.paz,200.0,0.0,HNN
10495,../inputs/paz/geotech-pa23.paz,200.0,0.0,HNZ
10496,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHE
10497,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHN
10498,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHZ
10499,../inputs/paz/cmg-3t-b.paz,40.0,0.07,BH1
10500,../inputs/paz/cmg-3t-b.paz,40.0,0.07,BH2
10501,../inputs/paz/cmg-3t-b.paz,40.0,0.07,BHZ
10502,../inputs/paz/cmg-40t-1s.paz,200.0,0.99,EHE
10503,../inputs/paz/cmg-40t-1s.paz,200.0,0.99,EHN
10504,../inputs/paz/cmg-40t-1s.paz,200.0,0.99,EHZ
10505,../inputs/paz/sts2-g3.paz,40.0,0.01,BHE
10506,../inputs/paz/sts2-g3.paz,40.0,0.01,BHN
10507,../inputs/paz/sts2-g3.paz,40.0,0.01,BHZ
10508,../inputs/paz/cmg-3t-100s.paz,40.0,0.01,BHE
10509,../inputs/paz/cmg-3t-100s.paz,40.0,0.01,BHN
10510,../inputs/paz/cmg-3t-100s.paz,40.0,0.01,BHZ
10511,../inputs/paz/sts2-g3.paz,40.0,0.01,BHE
10512,../inputs/paz/sts2-g3.paz,40.0,0.01,BHN
10513,../inputs/paz/sts2-g3.paz,40.0,0.01,BHZ
10520,../inputs/paz/sts2-g3.paz,40.0,0.01,BHE
10521,../inputs/paz/sts2-g3.paz,40.0,0.01,BHN
10522,../inputs/paz/sts2-g3.paz,40.0,0.01,BHZ
10523,../inputs/paz/sts2-g3.paz,200.0,31.77,EHE
10524,../inputs/paz/sts2-g3.paz,200.0,31.77,EHN
10525,../inputs/paz/sts2-g3.paz,200.0,31.77,EHZ
10526,../inputs/paz/geotech-pa23.paz,200.0,0.0,HNE
10527,../inputs/paz/geotech-pa23.paz,200.0,0.0,HNN
10528,../inputs/paz/geotech-pa23.paz,200.0,0.0,HNZ
10544,../inputs/paz/sts2-g3.paz,200.0,31.77,EHE
10545,../inputs/paz/sts2-g3.paz,200.0,31.77,EHN
10546,../inputs/paz/sts2-g3.paz,200.0,31.77,EHZ
10547,../inputs/paz/fba-23.paz,200.0,0.0,HNE
10548,../inputs/paz/fba-23.paz,200.0,0.0,HNN
10549,../inputs/paz/fba-23.paz,200.0,0.0,HNZ
10553,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHE
10554,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHN
10555,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHZ
10559,../inputs/paz/geotech-ks-2000m.paz,40.0,0.01,BH1
10560,../inputs/paz/geotech-ks-2000m.paz,40.0,0.01,BH2
10561,../inputs/paz/geotech-ks-2000m.paz,40.0,0.01,BHZ
10562,../inputs/paz/sts2-g3.paz,40.0,0.01,BHE
10563,../inputs/paz/sts2-g3.paz,40.0,0.01,BHN
10564,../inputs/paz/sts2-g3.paz,40.0,0.01,BHZ
10574,../inputs/paz/cmg-3esp-120s.paz,200.0,0.01,HHE
10575,../inputs/paz/cmg-3esp-120s.paz,200.0,0.01,HHN
10576,../inputs/paz/cmg-3esp-120s.paz,200.0,0.01,HHZ
10577,../inputs/paz/refraction_tech-131.paz,100.0,0.0,HNZ
10578,../inputs/paz/lennartz-LE-3D.paz,100.0,1.0,EHZ
10579,../inputs/paz/geotech-23900.paz,20.0,0.77,SHZ
10580,../inputs/paz/cmg-3t-AS31.paz,40.0,0.01,BHE
10581,../inputs/paz/cmg-3t-AS31.paz,40.0,0.01,BHN
10582,../inputs/paz/cmg-3t-AS31.paz,40.0,0.01,BHZ
10583,../inputs/paz/geotech-23900.paz,20.0,0.77,SHZ
10584,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHE
10585,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHN
10586,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHZ
10587,../inputs/paz/sts2-g3.paz,40.0,0.01,BHE
10588,../inputs/paz/sts2-g3.paz,40.0,0.01,BHN
10589,../inputs/paz/sts2-g3.paz,40.0,0.01,BHZ
10590,../inputs/paz/mark-L4C-3D.paz,100.0,0.99,EHE
10591,../inputs/paz/mark-L4C-3D.paz,100.0,0.99,EHN
10592,../inputs/paz/mark-L4C-3D.paz,100.0,0.99,EHZ
10593,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,40.0,1.01,SHE
10594,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,40.0,1.01,SHN
10595,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,40.0,1.01,SHZ
10596,../inputs/paz/sts2-g3.paz,200.0,31.77,EHE
10597,../inputs/paz/sts2-g3.paz,200.0,31.77,EHN
10598,../inputs/paz/sts2-g3.paz,200.0,31.77,EHZ
10602,../inputs/paz/cmg-40t-1s.paz,100.0,0.99,EHE
10603,../inputs/paz/cmg-40t-1s.paz,100.0,0.99,EHN
10604,../inputs/paz/cmg-40t-1s.paz,100.0,0.99,EHZ
10605,../inputs/paz/lennartz-LE-3D.paz,200.0,1.0,EHE
10606,../inputs/paz/lennartz-LE-3D.paz,200.0,1.0,EHN
10607,../inputs/paz/lennartz-LE-3D.paz,200.0,1.0,EHZ
10608,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNE
10609,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNN
10610,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNZ
10614,../inputs/paz/cmg-6t-1s.paz,100.0,0.99,EHZ
10615,../inputs/paz/cmg-3esp-100s.paz,200.0,0.01,HHE
10616,../inputs/paz/cmg-3esp-100s.paz,200.0,0.01,HHN
10617,../inputs/paz/cmg-3esp-100s.paz,200.0,0.01,HHZ
10618,../inputs/paz/cmg-5t.paz,200.0,0.0,HNE
10619,../inputs/paz/cmg-5t.paz,200.0,0.0,HNN
10620,../inputs/paz/cmg-5t.paz,200.0,0.0,HNZ
10624,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNE
10625,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNN
10626,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNZ
10630,../inputs/paz/mark-L4C-3D.paz,100.0,0.99,EHZ
10631,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHE
10632,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHN
10633,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHZ
10634,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHE
10635,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHN
10636,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHZ
10637,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHE
10638,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHN
10639,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHZ
10640,../inputs/paz/cmg-6t-1s.paz,100.0,0.99,EHE
10641,../inputs/paz/cmg-6t-1s.paz,100.0,0.99,EHN
10642,../inputs/paz/cmg-6t-1s.paz,100.0,0.99,EHZ
10643,../inputs/paz/cmg-6t-1s.paz,100.0,0.99,EHE
10644,../inputs/paz/cmg-6t-1s.paz,100.0,0.99,EHN
10645,../inputs/paz/cmg-6t-1s.paz,100.0,0.99,EHZ
10646,../inputs/paz/sts2-g3.paz,50.0,0.02,BHZ
10647,../inputs/paz/sts2-g3.paz,50.0,0.02,BHZ
10651,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHE
10652,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHN
10653,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHZ
10654,../inputs/paz/cmg-3esp-120s.paz,200.0,0.01,HHE
10655,../inputs/paz/cmg-3esp-120s.paz,200.0,0.01,HHN
10656,../inputs/paz/cmg-3esp-120s.paz,200.0,0.01,HHZ
10657,../inputs/paz/mark-L4C-3D.paz,100.0,0.99,EHZ
10658,../inputs/paz/ss-1.paz,100.0,0.99,EHZ
10659,../inputs/paz/cmg-3t-b.paz,40.0,0.07,BHE
10660,../inputs/paz/cmg-3t-b.paz,40.0,0.07,BHN
10661,../inputs/paz/cmg-3t-b.paz,40.0,0.07,BHZ
10662,../inputs/paz/mark-L4C-3D.paz,40.0,0.99,SHZ
10663,../inputs/paz/cmg-40t-1s.paz,200.0,0.99,EHE
10664,../inputs/paz/cmg-40t-1s.paz,200.0,0.99,EHN
10665,../inputs/paz/cmg-40t-1s.paz,200.0,0.99,EHZ
10666,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHE
10667,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHN
10668,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHZ
10669,../inputs/paz/cmg-3t-100s.paz,40.0,0.01,BHE
10670,../inputs/paz/cmg-3t-100s.paz,40.0,0.01,BHN
10671,../inputs/paz/cmg-3t-100s.paz,40.0,0.01,BHZ
10673,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHE
10674,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHN
10675,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHZ
10682,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHE
10683,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHN
10684,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHZ
10685,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHE
10686,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHN
10687,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHZ
10688,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHE
10689,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHN
10690,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHZ
10691,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHE
10692,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHN
10693,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHZ
10694,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHE
10695,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHN
10696,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHZ
10710,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,20.0,1.01,SHZ
10717,../inputs/paz/refraction_tech-131.paz,40.0,0.0,BNZ
10718,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,40.0,1.01,SHZ
10719,../inputs/paz/sts1.paz,20.0,0.02,BHE
10720,../inputs/paz/sts1.paz,20.0,0.02,BHN
10721,../inputs/paz/sts1.paz,20.0,0.02,BHZ
10722,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHE
10723,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHN
10724,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHZ
10725,../inputs/paz/sts2-g3.paz,40.0,0.01,BHE
10726,../inputs/paz/sts2-g3.paz,40.0,0.01,BHN
10727,../inputs/paz/sts2-g3.paz,40.0,0.01,BHZ
10728,../inputs/paz/refraction_tech-131.paz,20.0,0.0,BNZ
10729,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,20.0,1.01,SHZ
10736,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHE
10737,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHN
10738,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,50.0,1.01,SHZ
10745,../inputs/paz/sts2-g3.paz,40.0,0.01,BHE
10746,../inputs/paz/sts2-g3.paz,40.0,0.01,BHN
10747,../inputs/paz/sts2-g3.paz,40.0,0.01,BHZ
10748,../inputs/paz/geotech-ks-2000m.paz,40.0,0.01,BH1
10749,../inputs/paz/geotech-ks-2000m.paz,40.0,0.01,BH2
10750,../inputs/paz/geotech-ks-2000m.paz,40.0,0.01,BHZ
10751,../inputs/paz/sts2-g3.paz,40.0,0.01,BHE
10752,../inputs/paz/sts2-g3.paz,40.0,0.01,BHN
10753,../inputs/paz/sts2-g3.paz,40.0,0.01,BHZ
10754,../inputs/paz/sts2-g3.paz,40.0,0.01,BHE
10755,../inputs/paz/sts2-g3.paz,40.0,0.01,BHN
10756,../inputs/paz/sts2-g3.paz,40.0,0.01,BHZ
10760,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNE
10761,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNN
10762,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNZ
10763,../inputs/paz/refraction_tech-131.paz,20.0,0.0,BNZ
10764,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,20.0,1.01,SHZ
10765,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHE
10766,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHN
10767,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHZ
10804,../inputs/paz/cmg-3t-b.paz,40.0,0.07,BHZ
10811,../inputs/paz/sts2-g3.paz,40.0,0.01,BHE
10812,../inputs/paz/sts2-g3.paz,40.0,0.01,BHN
10813,../inputs/paz/sts2-g3.paz,40.0,0.01,BHZ
10830,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,40.0,1.01,SHE
10831,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,40.0,1.01,SHN
10832,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,40.0,1.01,SHZ
10836,../inputs/paz/sts2-g3.paz,40.0,0.01,BHE
10837,../inputs/paz/sts2-g3.paz,40.0,0.01,BHN
10838,../inputs/paz/sts2-g3.paz,40.0,0.01,BHZ
10854,../inputs/paz/sts2-g3.paz,40.0,0.01,BHE
10855,../inputs/paz/sts2-g3.paz,40.0,0.01,BHN
10856,../inputs/paz/sts2-g3.paz,40.0,0.01,BHZ
10857,../inputs/paz/cmg-3t-AS31.paz,40.0,0.01,BHE
